game_id,date,home_team,away_team,home_win,home_fg_pct,away_fg_pct,home_fg3_pct,away_fg3_pct,home_ft_pct,away_ft_pct,home_ast,away_ast,home_reb,away_reb,home_stl,away_stl,home_blk,away_blk,home_to,away_to,home_pts,away_pts,fg_pct_diff,fg3_pct_diff,ft_pct_diff,ast_diff,reb_diff,stl_diff,blk_diff,to_diff,pts_diff
22300016,,SAC,OKC,1,0.4175824175824176,0.4482758620689655,0.2765957446808511,0.23333333333333334,0.7619047619047619,0.8125,28.0,22.0,52.0,38.0,10.0,9.0,9.0,5.0,17.0,16.0,105.0,98.0,-0.030693444486547927,0.04326241134751774,-0.05059523809523814,6.0,14.0,1.0,4.0,1.0,7.0
22300017,,MIA,CHA,1,0.4819277108433735,0.4444444444444444,0.25806451612903225,0.46875,0.8214285714285714,0.8181818181818182,26.0,21.0,42.0,45.0,12.0,6.0,5.0,0.0,7.0,18.0,111.0,105.0,0.03748326639892907,-0.21068548387096775,0.0032467532467531646,5.0,-3.0,6.0,5.0,-11.0,6.0
22300018,,ATL,DET,1,0.5172413793103449,0.5222222222222223,0.36363636363636365,0.3448275862068966,0.9230769230769231,0.6956521739130435,28.0,36.0,41.0,42.0,9.0,9.0,7.0,6.0,14.0,17.0,126.0,120.0,-0.004980842911877392,0.018808777429467072,0.22742474916387967,-8.0,-1.0,0.0,1.0,-3.0,6.0
22300019,,IND,PHI,1,0.5161290322580645,0.5,0.35135135135135137,0.2727272727272727,0.696969696969697,0.9714285714285714,32.0,22.0,41.0,38.0,7.0,5.0,5.0,3.0,11.0,16.0,132.0,126.0,0.016129032258064502,0.07862407862407866,-0.2744588744588744,10.0,3.0,2.0,2.0,-5.0,6.0
22300020,,BKN,ORL,1,0.5411764705882353,0.43902439024390244,0.48717948717948717,0.34782608695652173,0.65,0.7619047619047619,22.0,23.0,44.0,37.0,13.0,9.0,3.0,4.0,15.0,14.0,124.0,104.0,0.10215208034433282,0.13935340022296544,-0.11190476190476184,-1.0,7.0,4.0,-1.0,1.0,20.0
22300021,,SAS,OKC,0,0.3870967741935484,0.5168539325842697,0.3,0.38461538461538464,0.6666666666666666,0.8,24.0,34.0,43.0,40.0,7.0,19.0,6.0,6.0,24.0,15.0,87.0,123.0,-0.12975715839072133,-0.08461538461538465,-0.13333333333333341,-10.0,3.0,-12.0,0.0,9.0,-36.0
22300022,,NOP,DAL,1,0.5212765957446809,0.4222222222222222,0.3684210526315789,0.3333333333333333,0.7307692307692307,0.7692307692307693,33.0,25.0,42.0,45.0,17.0,4.0,6.0,3.0,12.0,20.0,131.0,110.0,0.09905437352245866,0.03508771929824561,-0.03846153846153855,8.0,-3.0,13.0,3.0,-8.0,21.0
22300023,,POR,UTA,0,0.42045454545454547,0.4631578947368421,0.3142857142857143,0.3023255813953488,0.7,0.9333333333333333,23.0,26.0,43.0,52.0,5.0,11.0,6.0,6.0,17.0,12.0,99.0,115.0,-0.04270334928229663,0.01196013289036546,-0.2333333333333334,-3.0,-9.0,-6.0,0.0,5.0,-16.0
22300024,,DEN,LAC,1,0.5342465753424658,0.43023255813953487,0.34782608695652173,0.4482758620689655,0.78125,0.875,26.0,21.0,36.0,42.0,4.0,10.0,2.0,1.0,14.0,10.0,111.0,108.0,0.10401401720293091,-0.1004497751124438,-0.09375,5.0,-6.0,-6.0,1.0,4.0,3.0
22300025,,GSW,MIN,0,0.42045454545454547,0.4444444444444444,0.3333333333333333,0.4117647058823529,0.875,0.8571428571428571,28.0,24.0,46.0,42.0,11.0,9.0,2.0,5.0,19.0,19.0,101.0,104.0,-0.02398989898989895,-0.0784313725490196,0.017857142857142905,4.0,4.0,2.0,-3.0,0.0,-3.0
22300026,,LAL,MEM,1,0.5802469135802469,0.36792452830188677,0.6285714285714286,0.37735849056603776,0.75,0.75,30.0,28.0,54.0,33.0,4.0,8.0,10.0,9.0,18.0,9.0,134.0,107.0,0.21232238527836017,0.2512129380053908,0.0,2.0,21.0,-4.0,1.0,9.0,27.0
22300027,,MIL,CHA,1,0.550561797752809,0.4065934065934066,0.4888888888888889,0.23076923076923078,0.7692307692307693,0.8636363636363636,32.0,18.0,49.0,43.0,4.0,5.0,7.0,2.0,13.0,12.0,130.0,99.0,0.1439683911594024,0.2581196581196581,-0.09440559440559437,14.0,6.0,-1.0,5.0,1.0,31.0
22300028,,NYK,WAS,1,0.4945054945054945,0.45121951219512196,0.42105263157894735,0.3125,0.7,0.9375,26.0,25.0,48.0,32.0,5.0,4.0,6.0,4.0,10.0,14.0,120.0,99.0,0.04328598231037256,0.10855263157894735,-0.23750000000000004,1.0,16.0,1.0,2.0,-4.0,21.0
22300029,,ATL,PHI,0,0.449438202247191,0.48863636363636365,0.36363636363636365,0.43333333333333335,0.8,0.9642857142857143,24.0,32.0,39.0,43.0,8.0,9.0,4.0,4.0,13.0,15.0,116.0,126.0,-0.03919816138917265,-0.0696969696969697,-0.16428571428571426,-8.0,-4.0,-1.0,0.0,-2.0,-10.0
22300030,,CLE,DET,1,0.5121951219512195,0.42857142857142855,0.42857142857142855,0.2571428571428571,0.7142857142857143,0.8666666666666667,21.0,20.0,39.0,51.0,9.0,8.0,6.0,6.0,12.0,17.0,108.0,100.0,0.08362369337979098,0.17142857142857143,-0.1523809523809524,1.0,-12.0,1.0,0.0,-5.0,8.0
22300031,,BOS,TOR,1,0.45652173913043476,0.4827586206896552,0.34782608695652173,0.36363636363636365,0.8888888888888888,0.6428571428571429,29.0,29.0,44.0,41.0,5.0,4.0,4.0,1.0,10.0,13.0,108.0,105.0,-0.026236881559220437,-0.015810276679841917,0.24603174603174593,0.0,3.0,1.0,3.0,-3.0,3.0
22300032,,SAC,SAS,1,0.5411764705882353,0.4673913043478261,0.42857142857142855,0.4166666666666667,0.7916666666666666,0.8260869565217391,31.0,33.0,42.0,42.0,10.0,7.0,2.0,3.0,13.0,15.0,129.0,120.0,0.07378516624040915,0.011904761904761862,-0.034420289855072506,-2.0,0.0,3.0,-1.0,-2.0,9.0
22300033,,CHI,ORL,0,0.4430379746835443,0.4810126582278481,0.3448275862068966,0.3235294117647059,0.7727272727272727,0.6956521739130435,19.0,24.0,34.0,46.0,10.0,7.0,3.0,7.0,16.0,17.0,97.0,103.0,-0.03797468354430383,0.021298174442190676,0.07707509881422925,-5.0,-12.0,3.0,-4.0,-1.0,-6.0
22300034,,NOP,DEN,1,0.5227272727272727,0.4895833333333333,0.5217391304347826,0.25,0.5238095238095238,0.5,33.0,37.0,39.0,51.0,8.0,4.0,5.0,3.0,9.0,13.0,115.0,110.0,0.03314393939393939,0.2717391304347826,0.023809523809523836,-4.0,-12.0,4.0,2.0,-4.0,5.0
22300035,,PHX,UTA,1,0.5232558139534884,0.5058823529411764,0.5454545454545454,0.4444444444444444,0.8846153846153846,0.8387096774193549,35.0,27.0,36.0,39.0,5.0,3.0,4.0,10.0,8.0,8.0,131.0,128.0,0.017373461012311964,0.101010101010101,0.04590570719602971,8.0,-3.0,2.0,-6.0,0.0,3.0
22300036,,LAL,POR,1,0.49382716049382713,0.4044943820224719,0.41379310344827586,0.2702702702702703,0.6818181818181818,0.7222222222222222,27.0,17.0,44.0,48.0,11.0,11.0,6.0,2.0,18.0,18.0,107.0,95.0,0.08933277847135523,0.14352283317800557,-0.04040404040404044,10.0,-4.0,0.0,4.0,0.0,12.0
22300037,,HOU,LAC,0,0.4318181818181818,0.43373493975903615,0.3225806451612903,0.38235294117647056,0.7,0.7,24.0,22.0,47.0,47.0,6.0,10.0,5.0,7.0,16.0,12.0,100.0,106.0,-0.00191675794085433,-0.05977229601518025,0.0,2.0,0.0,-4.0,-2.0,4.0,-6.0
22300038,,ORL,TOR,1,0.5,0.5066666666666667,0.3870967741935484,0.5,0.7,0.7727272727272727,31.0,29.0,40.0,38.0,12.0,6.0,8.0,6.0,12.0,23.0,126.0,107.0,-0.00666666666666671,-0.11290322580645162,-0.07272727272727275,2.0,2.0,6.0,2.0,-11.0,19.0
22300039,,ATL,IND,0,0.6,0.6063829787234043,0.4838709677419355,0.4888888888888889,0.8214285714285714,0.75,28.0,35.0,39.0,29.0,8.0,7.0,4.0,11.0,15.0,13.0,152.0,157.0,-0.00638297872340432,-0.005017921146953375,0.0714285714285714,-7.0,10.0,1.0,-7.0,2.0,-5.0
22300040,,CLE,PHI,1,0.48936170212765956,0.4166666666666667,0.36,0.3142857142857143,0.84,0.8235294117647058,33.0,19.0,56.0,44.0,9.0,12.0,4.0,8.0,15.0,14.0,122.0,119.0,0.07269503546099287,0.04571428571428571,0.016470588235294126,14.0,12.0,-3.0,-4.0,1.0,3.0
22300041,,PHX,POR,1,0.5657894736842105,0.4367816091954023,0.4117647058823529,0.45161290322580644,0.9642857142857143,0.85,26.0,20.0,38.0,30.0,8.0,8.0,8.0,3.0,13.0,13.0,120.0,107.0,0.1290078644888082,-0.03984819734345352,0.11428571428571432,6.0,8.0,0.0,5.0,0.0,13.0
22300042,,LAL,UTA,1,0.5697674418604651,0.3877551020408163,0.3793103448275862,0.25,0.8148148148148148,0.75,35.0,25.0,52.0,42.0,6.0,6.0,5.0,3.0,13.0,14.0,131.0,99.0,0.18201233981964882,0.1293103448275862,0.06481481481481477,10.0,10.0,0.0,2.0,-1.0,32.0
22300043,,BOS,ORL,0,0.40789473684210525,0.5058823529411764,0.2413793103448276,0.39285714285714285,0.7297297297297297,0.7272727272727273,17.0,23.0,31.0,48.0,10.0,5.0,4.0,3.0,14.0,18.0,96.0,113.0,-0.0979876160990712,-0.15147783251231525,0.002457002457002422,-6.0,-17.0,5.0,1.0,-4.0,-17.0
22300044,,PHX,MEM,1,0.5131578947368421,0.4625,0.3548387096774194,0.2727272727272727,0.75,0.6,22.0,22.0,41.0,35.0,10.0,6.0,6.0,2.0,12.0,13.0,110.0,89.0,0.050657894736842124,0.08211143695014667,0.15000000000000002,0.0,6.0,4.0,4.0,-1.0,21.0
22300045,,MIA,NYK,0,0.39080459770114945,0.48148148148148145,0.2702702702702703,0.3448275862068966,0.9523809523809523,0.6666666666666666,20.0,21.0,41.0,46.0,11.0,7.0,0.0,2.0,11.0,18.0,98.0,100.0,-0.09067688378033201,-0.07455731593662629,0.2857142857142857,-1.0,-5.0,4.0,-2.0,-7.0,-2.0
22300046,,CHI,TOR,0,0.5121951219512195,0.5301204819277109,0.4444444444444444,0.3333333333333333,0.631578947368421,0.7407407407407407,20.0,32.0,37.0,40.0,5.0,8.0,2.0,6.0,12.0,14.0,108.0,121.0,-0.017925359976491362,0.1111111111111111,-0.10916179337231968,-12.0,-3.0,-3.0,-4.0,-2.0,-13.0
22300047,,IND,DET,1,0.4803921568627451,0.4777777777777778,0.42105263157894735,0.3888888888888889,0.9166666666666666,0.8333333333333334,24.0,22.0,40.0,43.0,7.0,6.0,8.0,11.0,8.0,14.0,136.0,113.0,0.002614379084967311,0.03216374269005845,0.08333333333333326,2.0,-3.0,1.0,-3.0,-6.0,23.0
22300048,,DEN,HOU,0,0.3404255319148936,0.4878048780487805,0.23333333333333334,0.41379310344827586,0.7142857142857143,0.8666666666666667,17.0,25.0,46.0,49.0,8.0,9.0,4.0,9.0,15.0,14.0,86.0,105.0,-0.14737934613388687,-0.18045977011494252,-0.1523809523809524,-8.0,-3.0,-1.0,-5.0,1.0,-19.0
22300049,,MIL,WAS,1,0.5217391304347826,0.48,0.2903225806451613,0.40540540540540543,0.7878787878787878,0.8095238095238095,28.0,29.0,50.0,46.0,6.0,3.0,6.0,4.0,9.0,8.0,131.0,128.0,0.04173913043478261,-0.11508282476024412,-0.02164502164502169,-1.0,4.0,3.0,2.0,1.0,3.0
22300050,,MIN,SAC,0,0.43902439024390244,0.49,0.36363636363636365,0.4857142857142857,0.9310344827586207,0.8181818181818182,25.0,25.0,44.0,46.0,6.0,7.0,9.0,4.0,18.0,13.0,111.0,124.0,-0.05097560975609755,-0.12207792207792206,0.11285266457680243,0.0,-2.0,-1.0,5.0,5.0,-13.0
22300051,,GSW,SAS,1,0.49382716049382713,0.45,0.4523809523809524,0.2553191489361702,0.7916666666666666,0.8333333333333334,35.0,28.0,41.0,46.0,7.0,10.0,2.0,3.0,24.0,19.0,118.0,112.0,0.04382716049382712,0.1970618034447822,-0.04166666666666674,7.0,-5.0,-3.0,-1.0,5.0,6.0
22300052,,NOP,LAC,1,0.48863636363636365,0.45652173913043476,0.4166666666666667,0.2972972972972973,0.7407407407407407,0.6470588235294118,26.0,27.0,50.0,39.0,6.0,11.0,5.0,8.0,15.0,11.0,116.0,106.0,0.03211462450592889,0.11936936936936937,0.0936819172113289,-1.0,11.0,-5.0,-3.0,4.0,10.0
22300053,,BOS,CHI,1,0.5222222222222223,0.43333333333333335,0.42857142857142855,0.32142857142857145,0.75,0.5555555555555556,36.0,25.0,52.0,37.0,6.0,11.0,9.0,7.0,16.0,8.0,124.0,97.0,0.0888888888888889,0.1071428571428571,0.19444444444444442,11.0,15.0,-5.0,2.0,8.0,27.0
22300054,,BKN,TOR,1,0.449438202247191,0.38613861386138615,0.34210526315789475,0.3611111111111111,0.8461538461538461,0.631578947368421,26.0,27.0,59.0,46.0,7.0,11.0,8.0,3.0,15.0,7.0,115.0,103.0,0.06329958838580485,-0.01900584795321636,0.21457489878542513,-1.0,13.0,-4.0,5.0,8.0,12.0
22300055,,ATL,CLE,0,0.3465346534653465,0.5376344086021505,0.29545454545454547,0.3611111111111111,0.9166666666666666,0.8823529411764706,21.0,27.0,44.0,55.0,9.0,8.0,3.0,12.0,10.0,16.0,105.0,128.0,-0.191099755136804,-0.06565656565656564,0.03431372549019607,-6.0,-11.0,1.0,-9.0,-6.0,-23.0
22300056,,MIA,MIL,0,0.5106382978723404,0.5340909090909091,0.4666666666666667,0.37142857142857144,0.6666666666666666,0.8888888888888888,32.0,26.0,35.0,45.0,3.0,3.0,5.0,4.0,6.0,9.0,124.0,131.0,-0.023452611218568675,0.09523809523809523,-0.2222222222222222,6.0,-10.0,0.0,1.0,-3.0,-7.0
22300057,,NYK,CHA,1,0.4659090909090909,0.4157303370786517,0.39473684210526316,0.41935483870967744,0.9,0.5714285714285714,21.0,21.0,54.0,41.0,10.0,8.0,7.0,2.0,16.0,17.0,115.0,91.0,0.05017875383043918,-0.02461799660441427,0.3285714285714286,0.0,13.0,2.0,5.0,-1.0,24.0
22300058,,MIN,OKC,1,0.4230769230769231,0.4111111111111111,0.42424242424242425,0.36666666666666664,0.8125,0.782608695652174,18.0,22.0,51.0,36.0,3.0,8.0,9.0,4.0,19.0,8.0,106.0,103.0,0.011965811965811979,0.05757575757575761,0.029891304347826053,-4.0,15.0,-5.0,5.0,11.0,3.0
22300059,,DAL,HOU,1,0.47191011235955055,0.49411764705882355,0.35294117647058826,0.27586206896551724,0.8620689655172413,0.7931034482758621,25.0,33.0,38.0,40.0,5.0,2.0,4.0,6.0,7.0,12.0,121.0,115.0,-0.022207534699273,0.07707910750507102,0.06896551724137923,-8.0,-2.0,3.0,-2.0,-5.0,6.0
22300060,,GSW,SAC,0,0.4819277108433735,0.45054945054945056,0.4146341463414634,0.3409090909090909,0.8666666666666667,0.6428571428571429,25.0,25.0,52.0,46.0,6.0,8.0,6.0,7.0,18.0,10.0,123.0,124.0,0.03137826029392293,0.07372505543237251,0.2238095238095238,0.0,6.0,-2.0,-1.0,8.0,-1.0
22300061,,DEN,LAL,1,0.5274725274725275,0.45555555555555555,0.4117647058823529,0.3448275862068966,0.75,0.75,29.0,23.0,42.0,44.0,9.0,5.0,6.0,4.0,11.0,11.0,119.0,107.0,0.07191697191697194,0.06693711967545635,0.0,6.0,-2.0,4.0,2.0,0.0,12.0
22300062,,GSW,PHX,0,0.3564356435643564,0.4421052631578947,0.23255813953488372,0.3333333333333333,0.7857142857142857,0.7647058823529411,19.0,23.0,49.0,60.0,11.0,5.0,6.0,7.0,11.0,19.0,104.0,108.0,-0.0856696195935383,-0.1007751937984496,0.021008403361344574,-4.0,-11.0,6.0,-1.0,-8.0,-4.0
22300063,,ATL,CHA,0,0.41935483870967744,0.5,0.1724137931034483,0.2972972972972973,0.8181818181818182,0.7307692307692307,24.0,34.0,42.0,51.0,12.0,5.0,1.0,3.0,12.0,19.0,110.0,116.0,-0.08064516129032256,-0.12488350419384903,0.0874125874125875,-10.0,-9.0,7.0,-2.0,-7.0,-6.0
22300064,,IND,WAS,1,0.5233644859813084,0.4583333333333333,0.46511627906976744,0.375,0.9166666666666666,0.7931034482758621,38.0,28.0,51.0,45.0,10.0,6.0,8.0,9.0,12.0,14.0,143.0,120.0,0.06503115264797504,0.09011627906976744,0.12356321839080453,10.0,6.0,4.0,-1.0,-2.0,23.0
22300065,,BOS,NYK,1,0.4805194805194805,0.3711340206185567,0.3076923076923077,0.43902439024390244,0.8461538461538461,0.5384615384615384,18.0,24.0,46.0,47.0,6.0,9.0,11.0,0.0,13.0,9.0,108.0,104.0,0.1093854599009238,-0.13133208255159473,0.3076923076923077,-6.0,-1.0,-3.0,11.0,4.0,4.0
22300066,,HOU,ORL,0,0.4050632911392405,0.4827586206896552,0.35294117647058826,0.2647058823529412,0.625,0.8846153846153846,19.0,19.0,31.0,57.0,6.0,8.0,3.0,6.0,18.0,14.0,86.0,116.0,-0.0776953295504147,0.08823529411764708,-0.2596153846153846,0.0,-26.0,-2.0,-3.0,4.0,-30.0
22300067,,CLE,BKN,1,0.46808510638297873,0.5,0.3953488372093023,0.3333333333333333,0.9,0.7692307692307693,25.0,30.0,38.0,50.0,10.0,6.0,6.0,6.0,10.0,17.0,114.0,113.0,-0.03191489361702127,0.06201550387596899,0.13076923076923075,-5.0,-12.0,4.0,0.0,-7.0,1.0
22300068,,MIA,DET,1,0.40217391304347827,0.44565217391304346,0.36363636363636365,0.34375,0.8076923076923077,0.6,22.0,28.0,48.0,56.0,11.0,3.0,3.0,13.0,7.0,16.0,103.0,102.0,-0.04347826086956519,0.019886363636363646,0.20769230769230773,-6.0,-8.0,8.0,-10.0,-9.0,1.0
22300069,,MIN,TOR,0,0.34,0.4,0.25806451612903225,0.4,0.8181818181818182,0.6875,20.0,27.0,62.0,47.0,8.0,9.0,9.0,11.0,14.0,14.0,94.0,97.0,-0.06,-0.14193548387096777,0.13068181818181823,-7.0,15.0,-1.0,-2.0,0.0,-3.0
22300070,,CHI,OKC,0,0.4148936170212766,0.5487804878048781,0.2857142857142857,0.48717948717948717,0.7777777777777778,0.8333333333333334,26.0,30.0,42.0,43.0,10.0,6.0,3.0,4.0,12.0,15.0,104.0,124.0,-0.1338868707836015,-0.20146520146520147,-0.05555555555555558,-4.0,-1.0,4.0,-1.0,-3.0,-20.0
22300071,,NOP,MEM,1,0.47058823529411764,0.4175824175824176,0.4375,0.27906976744186046,0.7727272727272727,0.8,22.0,23.0,52.0,37.0,8.0,8.0,5.0,7.0,21.0,13.0,111.0,104.0,0.05300581771170004,0.15843023255813954,-0.027272727272727337,-1.0,15.0,0.0,-2.0,8.0,7.0
22300072,,SAC,UTA,1,0.46078431372549017,0.45054945054945056,0.37254901960784315,0.32142857142857145,0.85,0.7419354838709677,29.0,22.0,45.0,54.0,6.0,6.0,8.0,2.0,11.0,14.0,130.0,114.0,0.01023486317603961,0.051120448179271694,0.10806451612903223,7.0,-9.0,0.0,6.0,-3.0,16.0
22300073,,DAL,SAS,1,0.47474747474747475,0.5168539325842697,0.3191489361702128,0.3142857142857143,0.7391304347826086,0.7272727272727273,24.0,33.0,48.0,45.0,6.0,8.0,3.0,5.0,12.0,19.0,126.0,119.0,-0.04210645783679495,0.004863221884498503,0.011857707509881354,-9.0,3.0,-2.0,-2.0,-7.0,7.0
22300074,,LAC,POR,1,0.5222222222222223,0.4731182795698925,0.47058823529411764,0.3125,0.8125,0.7647058823529411,36.0,20.0,45.0,40.0,11.0,10.0,7.0,4.0,17.0,17.0,123.0,111.0,0.04910394265232976,0.15808823529411764,0.047794117647058876,16.0,5.0,1.0,3.0,0.0,12.0
22300075,,MIL,PHI,1,0.5061728395061729,0.5125,0.36666666666666664,0.45714285714285713,0.6944444444444444,0.6785714285714286,20.0,25.0,43.0,39.0,9.0,8.0,4.0,4.0,14.0,15.0,118.0,117.0,-0.006327160493827089,-0.09047619047619049,0.015873015873015817,-5.0,4.0,1.0,0.0,-1.0,1.0
22300076,,LAL,PHX,1,0.42857142857142855,0.41975308641975306,0.1724137931034483,0.2903225806451613,0.7931034482758621,0.782608695652174,24.0,16.0,42.0,49.0,14.0,7.0,7.0,3.0,16.0,20.0,100.0,95.0,0.008818342151675485,-0.11790878754171302,0.010494752623688153,8.0,-7.0,7.0,4.0,-4.0,5.0
22300077,,DET,CHA,1,0.45454545454545453,0.375,0.3333333333333333,0.25,0.84,0.7647058823529411,28.0,20.0,53.0,41.0,7.0,13.0,6.0,7.0,23.0,18.0,111.0,99.0,0.07954545454545453,0.08333333333333331,0.07529411764705884,8.0,12.0,-6.0,-1.0,5.0,12.0
22300078,,DEN,MEM,1,0.4659090909090909,0.44047619047619047,0.3783783783783784,0.30303030303030304,0.6666666666666666,0.8333333333333334,27.0,22.0,39.0,48.0,11.0,13.0,9.0,7.0,17.0,20.0,108.0,104.0,0.025432900432900418,0.07534807534807536,-0.16666666666666674,5.0,-9.0,-2.0,2.0,-3.0,4.0
22300079,,ATL,NYK,0,0.4827586206896552,0.4777777777777778,0.375,0.45454545454545453,0.8,0.7142857142857143,28.0,30.0,44.0,45.0,7.0,9.0,6.0,6.0,14.0,16.0,120.0,126.0,0.004980842911877392,-0.07954545454545453,0.08571428571428574,-2.0,-1.0,-2.0,0.0,-2.0,-6.0
22300080,,BOS,MIA,1,0.47368421052631576,0.42696629213483145,0.41025641025641024,0.48484848484848486,0.6842105263157895,0.8260869565217391,20.0,24.0,55.0,45.0,7.0,8.0,6.0,6.0,15.0,12.0,119.0,111.0,0.046717918391484314,-0.07459207459207462,-0.14187643020594964,-4.0,10.0,-1.0,0.0,3.0,8.0
22300081,,CLE,OKC,0,0.41304347826086957,0.45977011494252873,0.26666666666666666,0.5,0.7391304347826086,0.7894736842105263,20.0,22.0,48.0,47.0,10.0,8.0,8.0,10.0,13.0,18.0,105.0,108.0,-0.04672663668165916,-0.23333333333333334,-0.05034324942791768,-2.0,1.0,2.0,-2.0,-5.0,-3.0
